c_Cod;d_Inizio;d_Fine;v_Descrizione;b_Bacino;c_CodiceRegione;c_CodAslTerritoriale;c_Provincia;c_ComuneFiscale;c_Regione
058017;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CANTERANO;NULL;120;205;RM;B635 ;150
058018;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CAPENA;NULL;120;106;RM;B649 ;150
058018;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CAPENA;NULL;120;204;RM;B649 ;150
058019;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CAPRANICA PRENESTINA;NULL;120;107;RM;B687 ;150
058019;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CAPRANICA PRENESTINA;NULL;120;205;RM;B687 ;150
058020;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CARPINETO ROMANO;NULL;120;107;RM;B828 ;150
058020;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CARPINETO ROMANO;NULL;120;205;RM;B828 ;150
058021;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CASAPE;NULL;120;107;RM;B932 ;150
058021;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CASAPE;NULL;120;205;RM;B932 ;150
058022;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CASTEL GANDOLFO;NULL;120;108;RM;C116 ;150
058022;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CASTEL GANDOLFO;NULL;120;206;RM;C116 ;150
058023;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CASTEL MADAMA;NULL;120;107;RM;C203 ;150
058023;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CASTEL MADAMA;NULL;120;205;RM;C203 ;150
058024;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CASTELNUOVO DI PORTO;NULL;120;106;RM;C237 ;150
058024;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CASTELNUOVO DI PORTO;NULL;120;204;RM;C237 ;150
058025;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CASTEL SAN PIETRO ROMANO;NULL;120;107;RM;C266 ;150
058025;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CASTEL SAN PIETRO ROMANO;NULL;120;205;RM;C266 ;150
058026;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CAVE;NULL;120;107;RM;C390 ;150
058026;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CAVE;NULL;120;205;RM;C390 ;150
058027;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CERRETO LAZIALE;NULL;120;107;RM;C518 ;150
058027;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CERRETO LAZIALE;NULL;120;205;RM;C518 ;150
058028;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CERVARA DI ROMA;NULL;120;107;RM;C543 ;150
058028;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CERVARA DI ROMA;NULL;120;205;RM;C543 ;150
058029;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CERVETERI;NULL;120;106;RM;C552 ;150
058029;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CERVETERI;NULL;120;204;RM;C552 ;150
058030;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CICILIANO;NULL;120;107;RM;C677 ;150
058030;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CICILIANO;NULL;120;205;RM;C677 ;150
058031;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CINETO ROMANO;NULL;120;107;RM;C702 ;150
058031;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CINETO ROMANO;NULL;120;205;RM;C702 ;150
058032;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CIVITAVECCHIA;NULL;120;106;RM;C773 ;150
058032;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CIVITAVECCHIA;NULL;120;204;RM;C773 ;150
058033;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CIVITELLA SAN PAOLO;NULL;120;106;RM;C784 ;150
058033;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CIVITELLA SAN PAOLO;NULL;120;204;RM;C784 ;150
058034;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;COLLEFERRO;NULL;120;107;RM;C858 ;150
058034;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;COLLEFERRO;NULL;120;205;RM;C858 ;150
058035;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;COLONNA;NULL;120;108;RM;C900 ;150
058035;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;COLONNA;NULL;120;206;RM;C900 ;150
058036;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FIANO ROMANO;NULL;120;106;RM;D561 ;150
058036;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FIANO ROMANO;NULL;120;204;RM;D561 ;150
058037;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FILACCIANO;NULL;120;106;RM;D586 ;150
058037;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FILACCIANO;NULL;120;204;RM;D586 ;150
058038;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FORMELLO;NULL;120;106;RM;D707 ;150
058038;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FORMELLO;NULL;120;204;RM;D707 ;150
058039;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FRASCATI;NULL;120;108;RM;D773 ;150
058039;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FRASCATI;NULL;120;206;RM;D773 ;150
058040;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GALLICANO NEL LAZIO;NULL;120;107;RM;D875 ;150
058040;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GALLICANO NEL LAZIO;NULL;120;205;RM;D875 ;150
058041;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GAVIGNANO;NULL;120;107;RM;D945 ;150
058041;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GAVIGNANO;NULL;120;205;RM;D945 ;150
058042;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GENAZZANO;NULL;120;107;RM;D964 ;150
058042;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GENAZZANO;NULL;120;205;RM;D964 ;150
058043;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GENZANO DI ROMA;NULL;120;108;RM;D972 ;150
058043;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GENZANO DI ROMA;NULL;120;206;RM;D972 ;150
058044;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GERANO;NULL;120;107;RM;D978 ;150
058044;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GERANO;NULL;120;205;RM;D978 ;150
058045;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GORGA;NULL;120;107;RM;E091 ;150
058045;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GORGA;NULL;120;205;RM;E091 ;150
058046;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GROTTAFERRATA;NULL;120;108;RM;E204 ;150
058046;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GROTTAFERRATA;NULL;120;206;RM;E204 ;150
058047;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GUIDONIA MONTECELIO;NULL;120;107;RM;E263 ;150
058047;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GUIDONIA MONTECELIO;NULL;120;205;RM;E263 ;150
058048;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;JENNE;NULL;120;107;RM;E382 ;150
058048;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;JENNE;NULL;120;205;RM;E382 ;150
058049;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LABICO;NULL;120;107;RM;E392 ;150
058049;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LABICO;NULL;120;205;RM;E392 ;150
058050;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LANUVIO;NULL;120;108;RM;C767 ;150
058050;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LANUVIO;NULL;120;206;RM;C767 ;150
058051;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LICENZA;NULL;120;107;RM;E576 ;150
058051;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LICENZA;NULL;120;205;RM;E576 ;150
058052;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MAGLIANO ROMANO;NULL;120;106;RM;E813 ;150
058052;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAGLIANO ROMANO;NULL;120;204;RM;E813 ;150
058053;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MANDELA;NULL;120;107;RM;B632 ;150
058053;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MANDELA;NULL;120;205;RM;B632 ;150
058054;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MANZIANA;NULL;120;106;RM;E900 ;150
058054;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MANZIANA;NULL;120;204;RM;E900 ;150
058055;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARANO EQUO;NULL;120;107;RM;E908 ;150
058055;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARANO EQUO;NULL;120;205;RM;E908 ;150
058056;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARCELLINA;NULL;120;107;RM;E924 ;150
058056;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARCELLINA;NULL;120;205;RM;E924 ;150
058057;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARINO;NULL;120;108;RM;E958 ;150
058057;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARINO;NULL;120;206;RM;E958 ;150
058058;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MAZZANO ROMANO;NULL;120;106;RM;F064 ;150
058058;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAZZANO ROMANO;NULL;120;204;RM;F064 ;150
058059;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MENTANA;NULL;120;107;RM;F127 ;150
058059;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MENTANA;NULL;120;205;RM;F127 ;150
058060;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTE COMPATRI;NULL;120;108;RM;F477 ;150
058060;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTE COMPATRI;NULL;120;206;RM;F477 ;150
058061;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTEFLAVIO;NULL;120;107;RM;F504 ;150
058061;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTEFLAVIO;NULL;120;205;RM;F504 ;150
058062;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTELANICO;NULL;120;107;RM;F534 ;150
058062;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTELANICO;NULL;120;205;RM;F534 ;150
058063;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTELIBRETTI;NULL;120;107;RM;F545 ;150
058063;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTELIBRETTI;NULL;120;205;RM;F545 ;150
058064;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTE PORZIO CATONE;NULL;120;108;RM;F590 ;150
058064;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTE PORZIO CATONE;NULL;120;206;RM;F590 ;150
058065;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTEROTONDO;NULL;120;107;RM;F611 ;150
058065;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTEROTONDO;NULL;120;205;RM;F611 ;150
058066;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTORIO ROMANO;NULL;120;107;RM;F692 ;150
058066;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTORIO ROMANO;NULL;120;205;RM;F692 ;150
058067;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MORICONE;NULL;120;107;RM;F730 ;150
058067;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MORICONE;NULL;120;205;RM;F730 ;150
058068;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MORLUPO;NULL;120;106;RM;F734 ;150
058068;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MORLUPO;NULL;120;204;RM;F734 ;150
058069;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NAZZANO;NULL;120;106;RM;F857 ;150
058069;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NAZZANO;NULL;120;204;RM;F857 ;150
058070;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NEMI;NULL;120;108;RM;F865 ;150
058070;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NEMI;NULL;120;206;RM;F865 ;150
058071;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NEROLA;NULL;120;107;RM;F871 ;150
058071;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NEROLA;NULL;120;205;RM;F871 ;150
058072;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NETTUNO;NULL;120;108;RM;F880 ;150
058072;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NETTUNO;NULL;120;206;RM;F880 ;150
058073;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;OLEVANO ROMANO;NULL;120;107;RM;G022 ;150
058073;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;OLEVANO ROMANO;NULL;120;205;RM;G022 ;150
058074;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PALESTRINA;NULL;120;107;RM;G274 ;150
058074;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALESTRINA;NULL;120;205;RM;G274 ;150
058075;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PALOMBARA SABINA;NULL;120;107;RM;G293 ;150
058075;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALOMBARA SABINA;NULL;120;205;RM;G293 ;150
058076;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PERCILE;NULL;120;107;RM;G444 ;150
058076;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PERCILE;NULL;120;205;RM;G444 ;150
058077;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PISONIANO;NULL;120;107;RM;G704 ;150
058077;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PISONIANO;NULL;120;205;RM;G704 ;150
058078;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POLI;NULL;120;107;RM;G784 ;150
058078;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POLI;NULL;120;205;RM;G784 ;150
058079;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POMEZIA;NULL;120;108;RM;G811 ;150
058079;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POMEZIA;NULL;120;206;RM;G811 ;150
058080;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PONZANO ROMANO;NULL;120;106;RM;G874 ;150
058080;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONZANO ROMANO;NULL;120;204;RM;G874 ;150
058081;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RIANO;NULL;120;106;RM;H267 ;150
058081;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIANO;NULL;120;204;RM;H267 ;150
058082;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RIGNANO FLAMINIO;NULL;120;106;RM;H288 ;150
058082;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIGNANO FLAMINIO;NULL;120;204;RM;H288 ;150
058083;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RIOFREDDO;NULL;120;107;RM;H300 ;150
058083;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIOFREDDO;NULL;120;205;RM;H300 ;150
058084;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCA CANTERANO;NULL;120;107;RM;H387 ;150
058084;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA CANTERANO;NULL;120;205;RM;H387 ;150
058085;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCA DI CAVE;NULL;120;107;RM;H401 ;150
058085;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA DI CAVE;NULL;120;205;RM;H401 ;150
058086;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCA DI PAPA;NULL;120;108;RM;H404 ;150
058086;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA DI PAPA;NULL;120;206;RM;H404 ;150
058087;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCAGIOVINE;NULL;120;107;RM;H411 ;150
058087;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCAGIOVINE;NULL;120;205;RM;H411 ;150
058088;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCA PRIORA;NULL;120;108;RM;H432 ;150
058088;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA PRIORA;NULL;120;206;RM;H432 ;150
058089;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCA SANTO STEFANO;NULL;120;107;RM;H441 ;150
058089;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA SANTO STEFANO;NULL;120;205;RM;H441 ;150
058090;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROIATE;NULL;120;107;RM;H494 ;150
058090;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROIATE;NULL;120;205;RM;H494 ;150
058091;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROMA;NULL;120;101;RM;H501 ;150
058091;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROMA;NULL;120;201;RM;H501 ;150
058092;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROVIANO;NULL;120;107;RM;H618 ;150
058092;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROVIANO;NULL;120;205;RM;H618 ;150
058093;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SACROFANO;NULL;120;106;RM;H658 ;150
058093;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SACROFANO;NULL;120;204;RM;H658 ;150
058094;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAMBUCI;NULL;120;107;RM;H745 ;150
058094;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAMBUCI;NULL;120;205;RM;H745 ;150
058095;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN GREGORIO DA SASSOLA;NULL;120;107;RM;H942 ;150
058095;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN GREGORIO DA SASSOLA;NULL;120;205;RM;H942 ;150
058096;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN POLO DEI CAVALIERI;NULL;120;107;RM;I125 ;150
058096;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN POLO DEI CAVALIERI;NULL;120;205;RM;I125 ;150
058097;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SANTA MARINELLA;NULL;120;106;RM;I255 ;150
058097;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANTA MARINELLA;NULL;120;204;RM;I255 ;150
058098;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SANT'ANGELO ROMANO;NULL;120;107;RM;I284 ;150
058098;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'ANGELO ROMANO;NULL;120;205;RM;I284 ;150
058099;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SANT'ORESTE;NULL;120;106;RM;I352 ;150
058099;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SANT'ORESTE;NULL;120;204;RM;I352 ;150
058100;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN VITO ROMANO;NULL;120;107;RM;I400 ;150
058100;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN VITO ROMANO;NULL;120;205;RM;I400 ;150
058101;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SARACINESCO;NULL;120;107;RM;I424 ;150
058101;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SARACINESCO;NULL;120;205;RM;I424 ;150
058102;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SEGNI;NULL;120;107;RM;I573 ;150
058102;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SEGNI;NULL;120;205;RM;I573 ;150
058103;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SUBIACO;NULL;120;107;RM;I992 ;150
058103;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SUBIACO;NULL;120;205;RM;I992 ;150
058104;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TIVOLI;NULL;120;107;RM;L182 ;150
058104;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TIVOLI;NULL;120;205;RM;L182 ;150
058105;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TOLFA;NULL;120;106;RM;L192 ;150
058105;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TOLFA;NULL;120;204;RM;L192 ;150
058106;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TORRITA TIBERINA;NULL;120;106;RM;L302 ;150
058106;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TORRITA TIBERINA;NULL;120;204;RM;L302 ;150
058107;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TREVIGNANO ROMANO;NULL;120;106;RM;L401 ;150
058107;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TREVIGNANO ROMANO;NULL;120;204;RM;L401 ;150
058108;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VALLEPIETRA;NULL;120;107;RM;L611 ;150
058108;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VALLEPIETRA;NULL;120;205;RM;L611 ;150
058109;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VALLINFREDA;NULL;120;107;RM;L625 ;150
058109;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VALLINFREDA;NULL;120;205;RM;L625 ;150
058110;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VALMONTONE;NULL;120;107;RM;L639 ;150
058110;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VALMONTONE;NULL;120;205;RM;L639 ;150
058111;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VELLETRI;NULL;120;108;RM;L719 ;150
058111;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VELLETRI;NULL;120;206;RM;L719 ;150
058112;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VICOVARO;NULL;120;107;RM;L851 ;150
058112;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VICOVARO;NULL;120;205;RM;L851 ;150
058113;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;VIVARO ROMANO;NULL;120;107;RM;M095 ;150
058113;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;VIVARO ROMANO;NULL;120;205;RM;M095 ;150
058114;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ZAGAROLO;NULL;120;107;RM;M141 ;150
058114;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ZAGAROLO;NULL;120;205;RM;M141 ;150
058115;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LARIANO;NULL;120;108;RM;M207 ;150
058115;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LARIANO;NULL;120;206;RM;M207 ;150
058116;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LADISPOLI;NULL;120;106;RM;M212 ;150
058116;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LADISPOLI;NULL;120;204;RM;M212 ;150
058117;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ARDEA;NULL;120;108;RM;M213 ;150
058117;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ARDEA;NULL;120;206;RM;M213 ;150
058118;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;CIAMPINO;NULL;120;108;RM;M272 ;150
058118;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;CIAMPINO;NULL;120;206;RM;M272 ;150
058119;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN CESAREO;NULL;120;107;RM;M295 ;150
058119;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN CESAREO;NULL;120;205;RM;M295 ;150
058120;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FIUMICINO;NULL;120;104;RM;M297 ;150
058120;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FIUMICINO;NULL;120;203;RM;M297 ;150
058121;1880-01-01 00:00:00.000;1989-12-31 00:00:00.000;BOVILLE;NULL;120;NULL;RM;M299 ;150
058122;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;FONTE NUOVA;NULL;120;107;RM;M309 ;150
058122;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FONTE NUOVA;NULL;120;205;RM;M309 ;150
058500;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;ALBANO;NULL;120;NULL;RM;A132 ;150
058501;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;ANGUILLARA;NULL;120;NULL;RM;A297 ;150
058502;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;PONZA;NULL;120;NULL;RM;A370 ;150
058503;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;PONZA D'ARCINAZZO;NULL;120;NULL;RM;A370 ;150
058504;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MONTEFORTINO;NULL;120;NULL;RM;A449 ;150
058505;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CIVITELLA;NULL;120;NULL;RM;A749 ;150
058506;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CIVITELLA SAN SISTO;NULL;120;NULL;RM;A749 ;150
058507;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CAMERATA;NULL;120;NULL;RM;B472 ;150
058508;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CAMPAGNANO;NULL;120;NULL;RM;B496 ;150
058509;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CANALE E MONTE VIRGINIO;NULL;120;NULL;RM;B576 ;150
058510;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;LEPRIGNANO;NULL;120;NULL;RM;B649 ;150
058511;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CAPRANICA;NULL;120;NULL;RM;B687 ;150
058512;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CARPINETO;NULL;120;NULL;RM;B828 ;150
058513;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CASTEL SAN PIETRO;NULL;120;NULL;RM;C266 ;150
058514;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CERNETO;NULL;120;NULL;RM;C518 ;150
058515;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CERRETO;NULL;120;NULL;RM;C518 ;150
058516;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;MONTERUFO;NULL;120;NULL;RM;C518 ;150
058517;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;CERVARA;NULL;120;NULL;RM;C543 ;150
058518;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;SCARPA;NULL;120;NULL;RM;C702 ;150
058519;1880-01-01 00:00:00.000;2009-12-31 00:00:00.000;FIANO;NULL;120;NULL;RM;D561 ;150
